,GT,Predict
29988,3.0,3.04
29989,4.0,3.073
29990,3.0,3.033
29991,5.0,3.051
29992,4.0,3.013
29993,4.0,3.049
29994,3.0,3.068
29995,3.0,3.085
29996,3.0,3.036
29997,4.0,3.091
29998,3.0,3.122
29999,3.0,3.005
30000,3.0,3.013
30001,3.0,3.071
30002,5.0,3.048
30003,4.0,3.069
30004,4.0,3.055
30005,5.0,2.968
30006,3.0,3.049
30007,4.0,3.05
30008,3.0,3.102
30009,3.0,3.091
30010,3.0,3.068
30011,5.0,3.037
30012,3.0,3.091
30013,5.0,3.028
30014,3.0,3.04
30015,3.0,3.062
30016,3.0,3.033
30017,3.0,3.045
30018,5.0,3.032
30019,3.0,3.085
30020,4.0,3.07
30021,4.0,3.054
30022,4.0,3.061
30023,2.0,3.055
30024,5.0,3.087
30025,5.0,3.005
30026,3.0,3.066
30027,4.0,3.078
30028,5.0,3.011
30029,3.0,3.1
30030,4.0,3.05
30031,3.0,3.075
30032,4.0,3.043
30033,3.0,3.044
30034,2.0,3.094
30035,4.0,3.036
30036,3.0,3.107
30037,4.0,3.041
30038,3.0,3.032
30039,3.0,3.099
30040,4.0,3.103
30041,4.0,3.005
30042,3.0,3.087
30043,2.0,3.059
30044,3.0,3.004
30045,4.0,3.07
30046,3.0,3.076
30047,4.0,3.114
30048,3.0,3.039
30049,4.0,3.049
30050,3.0,3.047
30051,3.0,3.017
30052,3.0,3.082
30053,3.0,3.062
30054,1.0,3.082
30055,3.0,3.068
30056,3.0,3.073
30057,3.0,3.059
30058,3.0,3.067
30059,4.0,3.062
30060,4.0,3.083
30061,2.0,3.054
30062,3.0,3.107
30063,3.0,3.077
30064,3.0,3.059
30065,3.0,3.059
30066,4.0,3.045
30067,2.0,3.045
30068,2.0,3.091
30069,2.0,3.116
30070,5.0,3.036
30071,3.0,3.093
30072,2.0,3.064
30073,1.0,3.057
30074,1.0,3.052
30075,4.0,3.087
30076,3.0,3.072
30077,3.0,3.014
30078,3.0,3.059
30079,3.0,3.051
30080,4.0,3.051
30081,4.0,3.014
30082,4.0,3.086
30083,3.0,3.019
30084,3.0,3.04
30085,3.0,3.083
30086,2.0,3.073
30087,3.0,3.033
30088,4.0,3.051
30089,3.0,3.061
30090,2.0,3.01
30091,2.0,3.068
30092,3.0,3.131
30093,2.0,3.011
30094,4.0,3.085
30095,3.0,3.036
30096,2.0,3.122
30097,4.0,3.005
30098,3.0,3.071
30099,3.0,3.06
30100,3.0,3.051
30101,3.0,3.055
30102,3.0,2.968
30103,1.0,3.091
30104,4.0,3.049
30105,5.0,3.05
30106,3.0,3.067
30107,3.0,3.102
30108,4.0,3.091
30109,3.0,3.086
30110,3.0,3.029
30111,3.0,3.024
30112,3.0,3.028
30113,3.0,3.091
30114,4.0,3.028
30115,2.0,3.117
30116,1.0,3.04
30117,4.0,3.123
30118,3.0,3.062
30119,2.0,3.048
30120,4.0,3.033
30121,1.0,3.045
30122,3.0,3.032
30123,3.0,3.07
30124,4.0,3.081
30125,4.0,3.054
30126,3.0,3.08
30127,5.0,3.061
30128,3.0,3.087
30129,4.0,3.005
30130,1.0,3.023
30131,4.0,3.078
30132,3.0,3.011
30133,3.0,3.1
30134,3.0,3.075
30135,3.0,3.043
30136,4.0,3.044
30137,3.0,3.01
30138,5.0,3.092
30139,5.0,3.036
30140,3.0,3.053
30141,5.0,3.063
30142,1.0,3.107
30143,4.0,3.076
30144,4.0,3.041
30145,2.0,3.108
30146,3.0,3.032
30147,1.0,3.047
30148,3.0,3.067
30149,3.0,3.103
30150,4.0,3.005
30151,3.0,3.1
30152,4.0,3.063
30153,2.0,3.085
30154,2.0,3.06
30155,2.0,3.098
30156,4.0,3.07
30157,2.0,3.016
30158,2.0,3.07
30159,2.0,3.088
30160,1.0,3.108
30161,4.0,3.1
30162,3.0,3.078
30163,4.0,3.114
30164,4.0,3.049
30165,4.0,3.083
30166,2.0,3.002
30167,4.0,3.046
30168,4.0,3.017
30169,3.0,3.049
30170,3.0,3.082
30171,2.0,3.087
30172,3.0,3.082
30173,3.0,3.081
30174,3.0,3.036
30175,3.0,3.022
30176,2.0,3.111
30177,3.0,3.026
30178,4.0,3.069
30179,1.0,3.04
30180,1.0,3.07
30181,4.0,3.067
30182,2.0,3.068
30183,1.0,3.039
30184,4.0,3.102
30185,3.0,3.073
30186,4.0,3.055
30187,2.0,3.054
30188,5.0,3.044
30189,5.0,3.062
30190,3.0,3.094
30191,3.0,3.05
30192,4.0,3.067
30193,3.0,3.035
30194,3.0,3.091
30195,5.0,3.078
30196,2.0,3.06
30197,2.0,3.071
30198,3.0,3.055
30199,1.0,3.05
30200,2.0,3.094
30201,4.0,3.107
30202,3.0,3.077
30203,4.0,3.059
30204,5.0,3.059
30205,4.0,3.045
30206,4.0,3.045
30207,4.0,3.091
30208,4.0,3.067
30209,4.0,3.085
30210,4.0,3.101
30211,4.0,3.116
30212,5.0,3.036
30213,4.0,3.093
30214,5.0,3.064
30215,3.0,3.065
30216,3.0,3.052
30217,4.0,3.056
30218,4.0,3.059
30219,4.0,3.051
30220,4.0,3.051
30221,5.0,3.086
30222,5.0,3.019
30223,5.0,3.04
30224,4.0,3.073
30225,5.0,3.051
30226,5.0,3.013
30227,4.0,3.049
30228,4.0,3.068
30229,3.0,3.04
30230,4.0,3.131
30231,1.0,3.011
30232,4.0,3.091
30233,4.0,3.122
30234,5.0,3.005
30235,1.0,3.06
30236,5.0,2.968
30237,2.0,3.05
30238,4.0,3.102
30239,4.0,3.091
30240,4.0,3.061
30241,3.0,3.085
30242,3.0,3.088
30243,3.0,3.117
30244,5.0,3.04
30245,5.0,3.123
30246,2.0,3.062
30247,4.0,3.048
30248,3.0,3.045
30249,4.0,3.07
30250,4.0,3.081
30251,4.0,3.054
30252,2.0,3.08
30253,4.0,3.087
30254,3.0,3.023
30255,4.0,3.078
30256,5.0,3.011
30257,5.0,3.1
30258,5.0,3.05
30259,3.0,3.075
30260,5.0,3.043
30261,5.0,3.092
30262,4.0,3.036
30263,5.0,3.063
30264,5.0,3.107
30265,3.0,3.085
30266,3.0,3.059
30267,4.0,3.037
30268,3.0,3.06
30269,2.0,3.089
30270,4.0,3.076
30271,3.0,3.088
30272,5.0,3.108
30273,3.0,3.1
30274,4.0,3.082
30275,4.0,3.062
30276,4.0,3.082
30277,4.0,3.045
30278,4.0,3.081
30279,4.0,3.111
30280,3.0,3.04
30281,4.0,3.091
30282,2.0,3.07
30283,4.0,3.068
30284,3.0,3.123
30285,3.0,3.063
30286,2.0,3.055
30287,4.0,3.059
30288,3.0,3.067
30289,4.0,3.067
30290,4.0,3.062
30291,4.0,3.044
30292,4.0,3.061
30293,3.0,3.03
30294,5.0,3.107
30295,4.0,3.077
30296,5.0,3.027
30297,4.0,3.059
30298,3.0,3.045
30299,5.0,3.045
30300,4.0,3.091
30301,4.0,3.101
30302,5.0,3.116
30303,3.0,3.036
30304,4.0,2.972
30305,5.0,3.044
30306,5.0,3.033
30307,5.0,3.093
30308,3.0,2.997
30309,5.0,3.064
30310,5.0,3.087
30311,4.0,3.072
30312,5.0,3.059
30313,5.0,3.051
30314,5.0,3.051
30315,5.0,3.014
30316,4.0,3.019
30317,5.0,3.083
30318,4.0,3.073
30319,4.0,3.051
30320,5.0,3.013
30321,5.0,3.049
30322,5.0,3.039
30323,3.0,3.131
30324,3.0,3.011
30325,3.0,3.085
30326,5.0,3.091
30327,5.0,3.122
30328,4.0,3.055
30329,4.0,2.968
30330,5.0,3.049
30331,5.0,3.091
30332,5.0,3.076
30333,3.0,3.064
30334,5.0,3.024
30335,5.0,3.021
30336,5.0,3.028
30337,3.0,3.085
30338,4.0,3.088
30339,3.0,3.091
30340,3.0,3.08
30341,4.0,3.117
30342,4.0,3.04
30343,3.0,3.048
30344,5.0,3.033
30345,3.0,3.045
30346,5.0,3.07
30347,5.0,3.087
30348,4.0,3.023
30349,4.0,3.1
30350,5.0,3.037
30351,4.0,3.075
30352,4.0,3.043
30353,5.0,3.092
30354,5.0,3.053
30355,4.0,3.107
30356,4.0,3.076
30357,4.0,3.055
30358,5.0,3.108
30359,5.0,3.059
30360,5.0,3.037
30361,4.0,3.06
30362,3.0,3.098
30363,3.0,3.07
30364,3.0,3.016
30365,2.0,3.089
30366,3.0,3.108
30367,1.0,3.072
30368,1.0,3.109
30369,5.0,2.969
30370,2.0,3.085
30371,3.0,3.046
30372,5.0,3.081
30373,5.0,3.082
30374,5.0,3.054
30375,4.0,3.028
30376,4.0,3.045
30377,4.0,3.036
30378,1.0,3.057
30379,4.0,3.096
30380,4.0,3.091
30381,3.0,2.981
30382,4.0,3.058
30383,5.0,3.009
30384,5.0,3.059
30385,3.0,3.055
30386,3.0,3.072
30387,4.0,3.054
30388,4.0,3.08
30389,3.0,3.043
30390,5.0,3.041
30391,3.0,3.072
30392,4.0,3.067
30393,2.0,3.097
30394,5.0,3.061
30395,3.0,3.05
30396,3.0,3.032
30397,3.0,3.107
30398,3.0,3.059
30399,3.0,3.091
30400,4.0,3.116
30401,5.0,3.036
30402,4.0,3.093
30403,3.0,3.064
30404,4.0,3.087
30405,3.0,3.072
30406,4.0,3.059
30407,4.0,3.051
30408,1.0,3.019
30409,5.0,3.04
30410,3.0,3.083
30411,3.0,3.073
30412,5.0,3.051
30413,5.0,3.013
30414,3.0,3.039
30415,3.0,3.122
30416,4.0,3.005
30417,5.0,3.055
30418,2.0,2.968
30419,4.0,3.102
30420,5.0,3.091
30421,4.0,3.099
30422,4.0,3.024
30423,4.0,3.021
30424,4.0,3.028
30425,1.0,3.04
30426,4.0,3.062
30427,5.0,3.033
30428,1.0,3.045
30429,4.0,3.032
30430,4.0,3.054
30431,5.0,3.061
30432,3.0,3.087
30433,4.0,3.005
30434,5.0,3.078
30435,1.0,3.077
30436,4.0,3.1
30437,2.0,3.05
30438,3.0,3.012
30439,4.0,3.075
30440,4.0,3.043
30441,5.0,3.036
30442,4.0,3.063
30443,1.0,3.107
30444,5.0,3.076
30445,4.0,3.032
30446,1.0,3.047
30447,4.0,3.067
30448,4.0,3.005
30449,2.0,3.098
30450,4.0,3.07
30451,5.0,3.1
30452,5.0,3.114
30453,4.0,3.049
30454,4.0,3.082
30455,4.0,3.054
30456,3.0,3.067
30457,3.0,3.069
30458,4.0,3.067
30459,4.0,3.041
30460,4.0,3.013
30461,4.0,3.067
30462,4.0,3.069
30463,5.0,3.107
30464,2.0,3.059
30465,5.0,3.027
30466,3.0,3.059
30467,4.0,3.045
30468,3.0,3.091
30469,3.0,3.085
30470,5.0,3.116
30471,5.0,3.036
30472,3.0,3.033
30473,5.0,3.093
30474,4.0,3.064
30475,4.0,3.087
30476,4.0,3.072
30477,3.0,3.014
30478,4.0,3.059
30479,4.0,3.015
30480,5.0,3.027
30481,2.0,3.051
30482,4.0,3.014
30483,4.0,3.086
30484,5.0,3.019
30485,5.0,3.04
30486,4.0,3.083
30487,5.0,3.073
30488,5.0,3.033
30489,5.0,3.051
30490,5.0,3.013
30491,5.0,3.049
30492,5.0,3.061
30493,2.0,3.01
30494,5.0,3.068
30495,4.0,3.131
30496,1.0,3.011
30497,4.0,3.05
30498,5.0,3.085
30499,4.0,3.036
30500,5.0,3.091
30501,5.0,3.122
30502,4.0,3.073
30503,5.0,3.005
30504,4.0,3.013
30505,4.0,3.071
30506,5.0,3.06
30507,5.0,3.062
30508,3.0,3.051
30509,5.0,3.055
30510,5.0,2.968
30511,5.0,3.049
30512,5.0,3.05
30513,2.0,3.029
30514,3.0,3.102
30515,3.0,3.091
30516,4.0,3.086
30517,5.0,3.073
30518,5.0,3.099
30519,5.0,3.076
30520,2.0,3.049
30521,4.0,3.076
30522,5.0,3.061
30523,5.0,3.037
30524,2.0,3.088
30525,5.0,3.091
30526,5.0,3.028
30527,5.0,3.117
30528,5.0,3.062
30529,3.0,3.048
30530,5.0,3.033
30531,3.0,3.045
30532,5.0,3.032
30533,5.0,3.085
30534,4.0,3.07
30535,5.0,3.081
30536,5.0,3.054
30537,5.0,3.061
30538,4.0,3.055
30539,5.0,3.087
30540,5.0,3.005
30541,3.0,3.066
30542,3.0,3.023
30543,4.0,3.078
30544,5.0,3.011
30545,4.0,3.1
30546,5.0,3.066
30547,5.0,3.05
30548,4.0,3.012
30549,5.0,3.075
30550,4.0,3.043
30551,4.0,3.044
30552,4.0,3.092
30553,5.0,3.036
30554,4.0,3.053
30555,5.0,3.063
30556,4.0,3.107
30557,5.0,3.08
30558,4.0,3.076
30559,3.0,3.055
30560,5.0,3.041
30561,3.0,3.108
30562,4.0,3.032
30563,3.0,3.047
30564,4.0,3.067
30565,5.0,3.103
30566,5.0,3.005
30567,4.0,3.1
30568,4.0,3.059
30569,4.0,3.098
30570,4.0,3.07
30571,4.0,3.076
30572,5.0,3.072
30573,5.0,3.1
30574,4.0,3.078
30575,5.0,3.114
30576,5.0,3.049
30577,4.0,3.083
30578,4.0,3.002
30579,4.0,3.031
30580,3.0,3.046
30581,4.0,3.079
30582,5.0,3.082
30583,2.0,3.078
30584,4.0,3.062
30585,4.0,3.058
30586,3.0,3.082
30587,2.0,3.045
30588,4.0,3.067
30589,2.0,3.036
30590,2.0,3.111
30591,5.0,3.026
30592,4.0,3.069
30593,4.0,3.076
30594,4.0,3.073
30595,5.0,3.055
30596,4.0,3.081
30597,5.0,3.08
30598,2.0,3.081
30599,3.0,3.062
30600,2.0,3.094
30601,5.0,3.013
30602,5.0,3.067
30603,3.0,3.035
30604,5.0,3.062
30605,3.0,3.097
30606,3.0,3.091
30607,5.0,3.06
30608,3.0,3.055
30609,4.0,3.069
30610,2.0,3.107
30611,4.0,3.059
30612,4.0,3.059
30613,2.0,3.091
30614,3.0,3.085
30615,2.0,3.116
30616,3.0,3.036
30617,3.0,3.033
30618,2.0,3.064
30619,3.0,3.072
30620,4.0,3.12
30621,3.0,3.096
30622,4.0,3.027
30623,5.0,3.11
30624,4.0,3.051
30625,4.0,3.019
30626,4.0,3.04
30627,3.0,3.073
30628,4.0,3.033
30629,3.0,3.051
30630,5.0,3.061
30631,3.0,3.068
30632,3.0,3.04
30633,3.0,3.131
30634,2.0,3.011
30635,3.0,3.085
30636,3.0,3.091
30637,3.0,3.122
30638,3.0,3.071
30639,4.0,3.06
30640,4.0,3.048
30641,4.0,3.062
30642,4.0,3.055
30643,4.0,2.968
30644,4.0,3.049
30645,5.0,3.102
30646,4.0,3.102
30647,2.0,3.091
30648,4.0,3.073
30649,4.0,3.068
30650,5.0,3.064
30651,3.0,3.021
30652,5.0,3.015
30653,3.0,3.05
30654,4.0,3.091
30655,4.0,3.117
30656,4.0,3.062
30657,3.0,3.033
30658,5.0,3.087
30659,4.0,3.07
30660,5.0,3.081
30661,3.0,3.054
30662,5.0,3.061
30663,4.0,3.055
30664,4.0,3.087
30665,5.0,3.005
30666,4.0,3.078
30667,4.0,3.011
30668,3.0,3.1
30669,3.0,3.066
30670,4.0,3.05
30671,3.0,3.037
30672,5.0,3.012
30673,2.0,3.075
30674,4.0,3.043
30675,3.0,3.092
30676,3.0,3.036
30677,3.0,3.053
30678,5.0,3.076
30679,4.0,3.041
30680,4.0,3.067
30681,3.0,3.103
30682,4.0,3.005
30683,4.0,2.981
30684,3.0,3.06
30685,3.0,3.07
30686,3.0,3.072
30687,5.0,3.083
30688,4.0,3.046
30689,3.0,3.017
30690,3.0,3.079
30691,3.0,3.087
30692,3.0,3.082
30693,4.0,3.111
30694,4.0,3.069
30695,3.0,3.07
30696,5.0,3.067
30697,3.0,3.055
30698,3.0,3.081
30699,4.0,3.032
30700,3.0,3.073
30701,4.0,3.044
30702,4.0,3.094
30703,4.0,3.067
30704,3.0,3.062
30705,3.0,3.083
30706,4.0,3.091
30707,3.0,3.06
30708,2.0,3.077
30709,4.0,3.016
30710,2.0,3.107
30711,4.0,3.077
30712,4.0,3.027
30713,5.0,3.059
30714,1.0,3.045
30715,5.0,3.045
30716,3.0,3.091
30717,4.0,3.085
30718,3.0,3.101
30719,5.0,3.116
30720,5.0,3.036
30721,4.0,3.093
30722,5.0,3.064
30723,3.0,3.057
30724,4.0,3.087
30725,5.0,3.072
30726,4.0,3.056
30727,3.0,3.014
30728,5.0,3.059
30729,4.0,3.051
30730,5.0,3.014
30731,4.0,3.086
30732,3.0,3.019
30733,5.0,3.04
30734,3.0,3.083
30735,4.0,3.073
30736,5.0,3.033
30737,5.0,3.051
30738,5.0,3.013
30739,4.0,3.049
30740,2.0,3.061
30741,3.0,3.01
30742,3.0,3.065
30743,5.0,3.068
30744,3.0,3.04
30745,3.0,3.131
30746,4.0,3.05
30747,5.0,3.036
30748,3.0,3.091
30749,3.0,3.122
30750,5.0,3.005
30751,5.0,3.071
30752,5.0,3.062
30753,5.0,3.051
30754,4.0,3.055
30755,5.0,2.968
30756,5.0,3.049
30757,5.0,3.05
30758,5.0,3.067
30759,1.0,3.102
30760,3.0,3.091
30761,5.0,3.086
30762,2.0,3.076
30763,5.0,3.068
30764,4.0,3.049
30765,4.0,3.076
30766,4.0,3.021
30767,3.0,3.06
30768,4.0,3.029
30769,5.0,3.037
30770,3.0,3.024
30771,5.0,3.069
30772,4.0,3.028
30773,3.0,3.088
30774,1.0,3.003
30775,5.0,3.028
30776,5.0,3.117
30777,5.0,3.123
30778,5.0,3.062
30779,3.0,3.048
30780,3.0,3.045
30781,4.0,3.087
30782,5.0,3.032
30783,3.0,3.085
30784,4.0,3.07
30785,4.0,3.081
30786,5.0,3.054
30787,5.0,3.061
30788,5.0,3.087
30789,5.0,3.005
30790,3.0,3.023
30791,5.0,3.078
30792,4.0,3.011
30793,5.0,3.1
30794,3.0,3.05
30795,5.0,3.075
30796,4.0,3.043
30797,4.0,3.044
30798,5.0,3.092
30799,5.0,3.036
30800,5.0,3.063
30801,3.0,3.107
30802,5.0,3.08
30803,5.0,3.076
30804,2.0,3.055
30805,5.0,3.041
30806,4.0,3.108
30807,5.0,3.032
30808,4.0,3.047
30809,5.0,3.103
30810,5.0,3.005
30811,5.0,3.063
30812,2.0,3.067
30813,3.0,3.037
30814,2.0,3.004
30815,3.0,3.06
30816,5.0,3.098
30817,5.0,3.07
30818,5.0,3.016
30819,3.0,3.07
30820,3.0,3.108
30821,5.0,3.072
30822,5.0,3.1
30823,3.0,3.078
30824,5.0,3.114
30825,3.0,3.049
30826,5.0,3.083
30827,5.0,3.047
30828,5.0,3.046
30829,3.0,3.049
30830,4.0,3.031
30831,3.0,3.064
30832,5.0,3.082
30833,3.0,3.078
30834,2.0,3.062
30835,5.0,3.028
30836,5.0,3.058
30837,4.0,3.058
30838,4.0,3.022
30839,4.0,3.111
30840,3.0,3.062
30841,4.0,3.026
30842,4.0,3.04
30843,4.0,2.981
30844,4.0,3.068
30845,5.0,3.102
30846,4.0,3.073
30847,3.0,3.063
30848,2.0,3.055
30849,4.0,3.044
30850,5.0,3.062
30851,5.0,3.094
30852,4.0,3.05
30853,2.0,3.067
30854,5.0,3.035
30855,5.0,3.033
30856,3.0,3.056
30857,5.0,3.062
30858,3.0,3.097
30859,3.0,3.091
30860,5.0,3.078
30861,4.0,3.054
30862,2.0,3.071
30863,5.0,3.055
30864,3.0,3.006
30865,3.0,3.091
30866,5.0,3.069
30867,4.0,3.053
30868,4.0,3.107
30869,4.0,3.077
30870,5.0,3.059
30871,4.0,3.027
30872,4.0,3.059
30873,4.0,3.06
30874,4.0,3.045
30875,3.0,3.045
30876,4.0,3.091
30877,4.0,3.085
30878,3.0,3.101
30879,4.0,3.116
30880,4.0,3.036
30881,4.0,3.033
30882,3.0,3.093
30883,4.0,3.064
30884,3.0,3.052
30885,3.0,3.087
30886,4.0,3.072
30887,4.0,3.056
30888,4.0,3.014
30889,5.0,3.059
30890,3.0,3.051
30891,4.0,3.11
30892,4.0,3.051
30893,4.0,3.014
30894,5.0,3.019
30895,1.0,3.04
30896,3.0,3.083
30897,4.0,3.073
30898,5.0,3.051
30899,5.0,3.013
30900,2.0,3.049
30901,3.0,3.061
30902,3.0,3.01
30903,4.0,3.068
30904,2.0,3.04
30905,2.0,3.039
30906,5.0,3.131
30907,2.0,3.011
30908,4.0,3.085
30909,4.0,3.036
30910,4.0,3.091
30911,5.0,3.122
30912,2.0,3.073
30913,5.0,3.005
30914,4.0,3.013
30915,4.0,2.992
30916,4.0,3.062
30917,3.0,3.051
30918,5.0,3.055
30919,5.0,2.968
30920,4.0,3.05
30921,3.0,3.066
30922,4.0,3.067
30923,4.0,3.029
30924,3.0,3.091
30925,4.0,3.086
30926,3.0,3.049
30927,4.0,3.061
30928,3.0,3.069
30929,3.0,3.021
30930,3.0,3.088
30931,1.0,3.091
30932,4.0,3.028
30933,4.0,3.117
30934,4.0,3.04
30935,4.0,3.123
30936,4.0,3.062
30937,4.0,3.048
30938,4.0,3.033
30939,3.0,3.045
30940,4.0,3.085
30941,4.0,3.07
30942,4.0,3.081
30943,5.0,3.054
30944,3.0,3.08
30945,5.0,3.061
30946,2.0,3.087
30947,5.0,3.005
30948,4.0,3.066
30949,3.0,3.023
30950,3.0,3.078
30951,3.0,3.011
30952,4.0,3.077
30953,2.0,3.1
30954,4.0,3.05
30955,4.0,3.075
30956,4.0,3.043
30957,4.0,3.044
30958,3.0,3.094
30959,4.0,3.092
30960,1.0,3.036
30961,2.0,3.053
30962,4.0,3.063
30963,4.0,3.107
30964,3.0,3.076
30965,4.0,3.041
30966,3.0,3.032
30967,4.0,3.047
30968,4.0,3.099
30969,5.0,3.103
30970,4.0,3.005
30971,2.0,3.063
30972,4.0,3.059
30973,2.0,3.037
30974,4.0,3.06
30975,4.0,3.016
30976,4.0,3.089
30977,4.0,3.076
30978,4.0,3.109
30979,4.0,3.114
30980,5.0,3.083
30981,4.0,3.047
30982,5.0,3.017
30983,4.0,3.062
30984,2.0,3.087
30985,4.0,3.082
30986,4.0,3.081
30987,4.0,3.061
30988,4.0,3.036
30989,2.0,3.057
30990,3.0,3.022
30991,4.0,3.096
30992,3.0,3.111
30993,5.0,3.087
30994,3.0,2.981
30995,2.0,3.07
30996,3.0,3.068
30997,4.0,3.102
30998,3.0,3.054
30999,2.0,3.055
31000,2.0,3.064
31001,4.0,3.054
31002,3.0,3.095
31003,4.0,3.067
31004,4.0,3.067
31005,4.0,3.035
31006,4.0,3.056
31007,4.0,3.062
31008,4.0,3.044
31009,4.0,3.091
31010,4.0,3.055
31011,3.0,3.109
31012,2.0,3.107
31013,4.0,3.059
31014,2.0,3.027
31015,4.0,3.059
31016,4.0,3.036
31017,3.0,3.064
31018,3.0,3.087
31019,1.0,3.072
31020,1.0,3.059
31021,3.0,3.096
31022,3.0,3.086
31023,4.0,3.019
31024,5.0,3.04
31025,5.0,3.033
31026,5.0,3.051
31027,5.0,3.049
31028,4.0,3.061
31029,5.0,3.01
31030,3.0,3.068
31031,5.0,3.131
31032,2.0,3.085
31033,1.0,3.091
31034,3.0,3.122
31035,5.0,3.005
31036,4.0,3.062
31037,5.0,3.051
31038,3.0,3.069
31039,2.0,3.055
31040,5.0,2.968
31041,5.0,3.049
31042,3.0,3.05
31043,2.0,3.066
31044,4.0,3.067
31045,3.0,3.102
31046,2.0,3.091
31047,4.0,3.086
31048,2.0,3.073
31049,1.0,3.099
31050,1.0,3.076
31051,3.0,3.049
31052,1.0,3.064
31053,3.0,3.061
31054,3.0,3.037
31055,3.0,3.069
31056,5.0,3.091
31057,5.0,3.117
31058,2.0,3.123
31059,4.0,3.062
31060,4.0,3.033
31061,3.0,3.045
31062,5.0,3.087
31063,4.0,3.032
31064,4.0,3.087
31065,4.0,3.096
31066,5.0,3.07
31067,5.0,3.081
31068,2.0,3.054
31069,3.0,3.08
31070,4.0,3.061
31071,4.0,3.055
31072,2.0,3.087
31073,4.0,3.078
31074,3.0,3.011
31075,2.0,3.1
31076,2.0,3.05
31077,5.0,3.037
31078,4.0,3.012
31079,3.0,3.075
31080,3.0,3.043
31081,5.0,3.094
31082,4.0,3.036
31083,3.0,3.053
31084,3.0,3.063
31085,3.0,3.08
31086,5.0,3.041
31087,4.0,3.032
31088,4.0,3.067
31089,4.0,3.103
31090,4.0,3.1
31091,3.0,3.1
31092,2.0,3.039
31093,4.0,3.049
31094,4.0,3.083
31095,4.0,3.002
31096,2.0,3.047
31097,2.0,3.07
31098,5.0,3.085
31099,5.0,3.049
31100,3.0,3.071
31101,4.0,3.082
31102,2.0,3.054
31103,3.0,3.06
31104,3.0,3.058
31105,4.0,3.081
31106,4.0,3.022
31107,3.0,3.111
31108,3.0,3.04
31109,3.0,3.091
31110,5.0,3.089
31111,5.0,3.067
31112,4.0,3.094
31113,1.0,3.067
31114,5.0,3.035
31115,3.0,3.03
31116,5.0,3.056
31117,4.0,3.062
31118,5.0,3.06
31119,3.0,3.071
31120,3.0,3.077
31121,5.0,3.053
31122,3.0,3.092
31123,3.0,3.107
31124,4.0,3.059
31125,4.0,3.027
31126,2.0,3.059
31127,4.0,3.045
31128,3.0,3.045
31129,4.0,3.085
31130,3.0,3.101
31131,4.0,3.116
31132,4.0,3.036
31133,4.0,3.033
31134,3.0,3.093
31135,5.0,3.064
31136,2.0,3.087
31137,1.0,3.096
31138,3.0,3.051
31139,5.0,3.12
31140,3.0,3.046
31141,5.0,3.096
31142,5.0,3.049
31143,5.0,3.027
31144,4.0,3.051
31145,4.0,3.086
31146,5.0,3.019
31147,3.0,3.04
31148,3.0,3.073
31149,3.0,3.033
31150,3.0,3.051
31151,4.0,3.049
31152,5.0,3.01
31153,5.0,3.065
31154,5.0,3.068
31155,4.0,3.04
31156,1.0,3.131
31157,5.0,3.08
31158,5.0,3.036
31159,5.0,3.122
31160,5.0,3.005
31161,5.0,3.013
31162,3.0,3.048
31163,3.0,3.051
31164,2.0,3.069
31165,5.0,2.968
31166,2.0,3.091
31167,5.0,3.05
31168,5.0,3.066
31169,5.0,3.067
31170,4.0,3.091
31171,5.0,3.086
31172,4.0,3.064
31173,3.0,3.029
31174,4.0,3.014
31175,5.0,3.061
31176,5.0,3.028
31177,4.0,3.088
31178,2.0,3.003
31179,5.0,3.117
31180,3.0,3.04
31181,3.0,3.123
31182,5.0,3.033
31183,3.0,3.087
31184,5.0,3.07
31185,4.0,3.081
31186,2.0,3.054
31187,4.0,3.08
31188,4.0,3.061
31189,3.0,3.023
31190,5.0,3.1
31191,5.0,3.037
31192,4.0,3.012
31193,2.0,3.075
31194,4.0,3.043
31195,5.0,3.092
31196,3.0,3.036
31197,4.0,3.053
31198,5.0,3.063
31199,1.0,3.107
31200,4.0,3.055
31201,3.0,3.108
31202,3.0,3.047
31203,5.0,3.1
31204,2.0,3.037
31205,4.0,3.077
31206,3.0,3.06
31207,4.0,3.076
31208,4.0,3.088
31209,4.0,3.078
31210,3.0,3.083
31211,4.0,3.07
31212,5.0,3.082
31213,4.0,3.06
31214,3.0,3.045
31215,2.0,3.081
31216,4.0,3.111
31217,3.0,3.091
31218,1.0,2.981
31219,1.0,3.07
31220,1.0,3.039
31221,5.0,3.055
31222,1.0,3.094
31223,5.0,3.072
31224,5.0,3.094
31225,5.0,3.05
31226,4.0,3.067
31227,5.0,3.035
31228,3.0,3.062
31229,4.0,3.107
31230,4.0,3.077
31231,4.0,3.059
31232,3.0,3.045
31233,3.0,3.101
31234,4.0,3.036
31235,3.0,3.033
31236,3.0,3.064
31237,4.0,3.072
31238,3.0,3.059
31239,4.0,3.051
31240,3.0,3.014
31241,5.0,3.033
31242,4.0,3.051
31243,1.0,3.061
31244,2.0,3.131
31245,5.0,3.085
31246,3.0,3.005
31247,1.0,3.062
31248,3.0,3.05
31249,4.0,3.067
31250,1.0,3.029
31251,2.0,3.102
31252,2.0,3.021
31253,3.0,3.091
31254,4.0,3.117
31255,4.0,3.048
31256,4.0,3.07
31257,5.0,3.054
31258,2.0,3.087
31259,5.0,3.005
