,GT,Predict
26989,3.0,3.548
26990,5.0,4.085
26991,4.0,3.685
26992,3.0,3.972
26993,3.0,3.666
26994,2.0,3.296
26995,5.0,4.072
26996,4.0,4.278
26997,3.0,3.862
26998,2.0,2.811
26999,4.0,4.081
27000,4.0,4.544
27001,4.0,3.865
27002,3.0,3.735
27003,3.0,3.337
27004,3.0,3.457
27005,5.0,3.859
27006,4.0,3.602
27007,4.0,3.399
27008,5.0,3.738
27009,3.0,3.767
27010,3.0,3.677
27011,3.0,3.911
27012,3.0,3.662
27013,3.0,3.886
27014,4.0,3.852
27015,3.0,3.453
27016,3.0,3.553
27017,3.0,3.955
27018,4.0,3.625
27019,1.0,2.689
27020,3.0,3.442
27021,4.0,3.862
27022,3.0,3.538
27023,2.0,3.052
27024,4.0,4.267
27025,3.0,4.29
27026,3.0,3.561
27027,4.0,4.296
27028,5.0,4.045
27029,3.0,3.732
27030,5.0,4.286
27031,3.0,3.145
27032,4.0,3.848
27033,4.0,2.827
27034,3.0,3.487
27035,5.0,3.764
27036,5.0,3.48
27037,5.0,3.979
27038,2.0,2.408
27039,3.0,2.9
27040,3.0,3.443
27041,1.0,3.735
27042,3.0,2.696
27043,4.0,3.031
27044,5.0,3.393
27045,2.0,3.728
27046,4.0,4.288
27047,5.0,3.923
27048,5.0,4.349
27049,3.0,3.446
27050,2.0,3.794
27051,3.0,3.957
27052,3.0,3.68
27053,2.0,3.309
27054,3.0,2.813
27055,1.0,2.638
27056,2.0,3.718
27057,1.0,2.754
27058,4.0,3.187
27059,2.0,2.959
27060,3.0,3.906
27061,4.0,3.136
27062,4.0,2.58
27063,3.0,3.577
27064,5.0,3.782
27065,5.0,3.574
27066,3.0,3.833
27067,3.0,3.06
27068,3.0,3.105
27069,5.0,3.467
27070,1.0,2.971
27071,3.0,3.042
27072,4.0,3.225
27073,4.0,3.31
27074,1.0,3.652
27075,1.0,3.139
27076,1.0,3.186
27077,4.0,3.363
27078,5.0,4.412
27079,4.0,3.894
27080,2.0,2.81
27081,4.0,3.71
27082,4.0,3.933
27083,3.0,3.765
27084,4.0,2.413
27085,5.0,3.816
27086,2.0,2.862
27087,5.0,4.138
27088,5.0,3.271
27089,5.0,2.867
27090,1.0,3.148
27091,3.0,3.536
27092,5.0,3.916
27093,5.0,3.406
27094,2.0,3.859
27095,5.0,3.184
27096,4.0,3.269
27097,2.0,3.355
27098,5.0,3.257
27099,3.0,3.697
27100,5.0,3.277
27101,1.0,3.093
27102,3.0,3.226
27103,3.0,3.768
27104,4.0,3.538
27105,3.0,4.007
27106,5.0,4.395
27107,4.0,3.904
27108,4.0,3.967
27109,5.0,3.947
27110,4.0,3.455
27111,5.0,3.881
27112,5.0,3.419
27113,1.0,2.945
27114,3.0,3.544
27115,4.0,3.761
27116,2.0,3.466
27117,3.0,4.268
27118,4.0,3.957
27119,4.0,3.662
27120,5.0,3.721
27121,4.0,2.875
27122,5.0,3.904
27123,5.0,4.003
27124,4.0,3.609
27125,4.0,3.812
27126,5.0,4.373
27127,5.0,4.526
27128,2.0,2.769
27129,4.0,3.929
27130,1.0,3.666
27131,4.0,4.098
27132,4.0,4.088
27133,4.0,3.579
27134,2.0,3.513
27135,1.0,3.567
27136,4.0,3.529
27137,1.0,3.56
27138,1.0,4.007
27139,3.0,3.797
27140,4.0,3.301
27141,3.0,3.375
27142,3.0,2.68
27143,4.0,4.351
27144,3.0,3.494
27145,4.0,3.838
27146,2.0,3.387
27147,4.0,3.185
27148,3.0,2.881
27149,2.0,3.246
27150,2.0,3.309
27151,4.0,3.489
27152,5.0,3.748
27153,4.0,3.595
27154,5.0,2.909
27155,3.0,3.268
27156,2.0,3.354
27157,3.0,3.926
27158,4.0,3.168
27159,5.0,4.003
27160,5.0,3.841
27161,1.0,3.279
27162,3.0,3.265
27163,5.0,4.106
27164,4.0,3.438
27165,4.0,3.5
27166,3.0,3.394
27167,4.0,3.701
27168,5.0,3.636
27169,4.0,3.931
27170,2.0,3.624
27171,4.0,4.019
27172,5.0,4.021
27173,2.0,3.681
27174,3.0,3.239
27175,3.0,3.601
27176,3.0,3.75
27177,4.0,3.516
27178,2.0,3.352
27179,5.0,4.315
27180,5.0,4.037
27181,4.0,3.097
27182,5.0,4.19
27183,4.0,4.177
27184,5.0,4.368
27185,2.0,2.681
27186,5.0,4.269
27187,2.0,3.71
27188,4.0,4.158
27189,3.0,3.704
27190,2.0,3.163
27191,4.0,3.835
27192,3.0,3.445
27193,4.0,3.515
27194,5.0,3.886
27195,1.0,3.596
27196,4.0,3.231
27197,3.0,3.828
27198,3.0,4.011
27199,2.0,3.64
27200,4.0,4.088
27201,2.0,3.213
27202,3.0,3.284
27203,4.0,4.133
27204,4.0,3.95
27205,3.0,3.808
27206,3.0,3.879
27207,3.0,3.63
27208,4.0,3.986
27209,3.0,3.6
27210,4.0,3.903
27211,3.0,4.013
27212,2.0,3.315
27213,3.0,3.706
27214,3.0,3.478
27215,3.0,3.294
27216,3.0,3.573
27217,3.0,3.759
27218,3.0,3.428
27219,3.0,3.416
27220,3.0,3.733
27221,3.0,3.887
27222,1.0,2.892
27223,2.0,3.365
27224,4.0,4.189
27225,3.0,3.918
27226,4.0,3.914
27227,2.0,3.217
27228,3.0,4.115
27229,1.0,3.808
27230,3.0,3.951
27231,3.0,4.015
27232,3.0,3.247
27233,5.0,4.283
27234,5.0,4.095
27235,3.0,3.738
27236,3.0,3.722
27237,3.0,3.502
27238,4.0,4.052
27239,3.0,3.146
27240,4.0,3.789
27241,4.0,3.892
27242,2.0,3.706
27243,4.0,4.17
27244,3.0,3.575
27245,4.0,4.031
27246,3.0,4.129
27247,5.0,4.062
27248,4.0,4.007
27249,4.0,3.908
27250,3.0,3.155
27251,4.0,4.015
27252,3.0,3.36
27253,5.0,4.223
27254,2.0,3.437
27255,4.0,4.489
27256,5.0,3.244
27257,5.0,4.027
27258,2.0,2.991
27259,3.0,3.511
27260,4.0,4.035
27261,3.0,3.61
27262,4.0,3.546
27263,3.0,3.831
27264,3.0,3.491
27265,3.0,3.458
27266,3.0,3.86
27267,4.0,4.042
27268,5.0,4.29
27269,3.0,3.557
27270,3.0,3.5
27271,4.0,4.284
27272,3.0,3.876
27273,4.0,4.339
27274,5.0,4.427
27275,4.0,3.953
27276,3.0,3.906
27277,4.0,4.004
27278,4.0,3.353
27279,2.0,3.78
27280,5.0,4.266
27281,3.0,3.438
27282,2.0,3.017
27283,3.0,4.271
27284,2.0,2.81
27285,1.0,3.312
27286,4.0,4.09
27287,1.0,3.056
27288,3.0,3.884
27289,1.0,3.518
27290,5.0,4.045
27291,4.0,3.991
27292,3.0,3.293
27293,4.0,3.605
27294,1.0,3.28
27295,4.0,3.633
27296,3.0,3.691
27297,4.0,4.288
27298,1.0,2.687
27299,3.0,4.012
27300,2.0,3.924
27301,2.0,3.567
27302,3.0,3.779
27303,1.0,2.43
27304,3.0,3.396
27305,4.0,3.193
27306,3.0,4.076
27307,4.0,4.273
27308,3.0,3.897
27309,3.0,3.895
27310,3.0,3.412
27311,4.0,3.835
27312,2.0,3.665
27313,3.0,4.046
27314,2.0,4.101
27315,5.0,4.54
27316,4.0,4.322
27317,3.0,3.885
27318,4.0,3.926
27319,3.0,4.105
27320,2.0,3.052
27321,3.0,3.172
27322,2.0,3.092
27323,2.0,3.728
27324,3.0,4.507
27325,2.0,3.429
27326,3.0,2.959
27327,2.0,3.158
27328,1.0,2.717
27329,3.0,4.089
27330,3.0,3.72
27331,3.0,3.867
27332,3.0,4.014
27333,3.0,3.792
27334,3.0,3.39
27335,3.0,3.261
27336,5.0,4.135
27337,3.0,3.683
27338,3.0,3.858
27339,4.0,4.244
27340,2.0,3.343
27341,3.0,3.538
27342,3.0,3.53
27343,5.0,4.176
27344,3.0,4.007
27345,1.0,3.476
27346,4.0,4.5
27347,4.0,4.335
27348,5.0,4.038
27349,2.0,3.398
27350,2.0,3.637
27351,3.0,3.449
27352,3.0,4.162
27353,3.0,3.556
27354,4.0,3.935
27355,2.0,3.806
27356,2.0,2.804
27357,2.0,3.72
27358,5.0,4.249
27359,3.0,4.188
27360,2.0,3.568
27361,3.0,3.762
27362,4.0,3.967
27363,5.0,4.074
27364,4.0,3.8
27365,4.0,4.305
27366,3.0,3.74
27367,3.0,3.762
27368,3.0,3.725
27369,3.0,3.741
27370,3.0,3.609
27371,2.0,3.39
27372,4.0,3.896
27373,4.0,4.023
27374,3.0,3.572
27375,1.0,3.689
27376,3.0,3.629
27377,2.0,3.059
27378,4.0,3.534
27379,1.0,3.203
27380,3.0,4.02
27381,3.0,4.035
27382,5.0,4.015
27383,2.0,3.367
27384,2.0,3.166
27385,1.0,3.357
27386,4.0,3.869
27387,4.0,3.629
27388,3.0,2.478
27389,4.0,4.019
27390,4.0,4.107
27391,3.0,3.61
27392,2.0,3.299
27393,3.0,3.972
27394,4.0,3.46
27395,5.0,4.238
27396,1.0,3.228
27397,4.0,3.856
27398,3.0,3.971
27399,3.0,3.334
27400,2.0,3.252
27401,3.0,4.214
27402,3.0,4.268
27403,3.0,3.115
27404,4.0,4.265
27405,3.0,4.067
27406,3.0,3.966
27407,3.0,3.254
27408,3.0,2.931
27409,5.0,3.932
27410,5.0,4.113
27411,3.0,4.087
27412,4.0,3.18
27413,4.0,3.702
27414,4.0,3.855
27415,3.0,2.966
27416,4.0,3.708
27417,5.0,4.007
27418,3.0,3.575
27419,5.0,4.475
27420,4.0,2.981
27421,5.0,4.039
27422,4.0,3.387
27423,4.0,3.159
27424,4.0,3.799
27425,3.0,2.6
27426,4.0,4.537
27427,3.0,3.038
27428,3.0,2.807
27429,2.0,2.904
27430,4.0,3.362
27431,1.0,2.876
27432,5.0,3.835
27433,5.0,4.108
27434,4.0,2.905
27435,4.0,3.561
27436,4.0,3.954
27437,4.0,3.236
27438,4.0,2.914
27439,3.0,3.164
27440,4.0,3.631
27441,3.0,3.273
27442,3.0,3.231
27443,4.0,3.766
27444,2.0,3.978
27445,1.0,3.433
27446,4.0,3.863
27447,4.0,3.658
27448,4.0,3.32
27449,4.0,3.983
27450,4.0,2.798
27451,5.0,4.121
27452,3.0,3.446
27453,5.0,3.47
27454,5.0,4.276
27455,5.0,3.787
27456,4.0,3.414
27457,4.0,3.548
27458,4.0,3.82
27459,4.0,3.861
27460,4.0,3.363
27461,4.0,3.548
27462,2.0,4.156
27463,3.0,3.698
27464,5.0,3.517
27465,3.0,2.578
27466,4.0,4.302
27467,5.0,3.632
27468,4.0,3.823
27469,4.0,3.177
27470,4.0,3.152
27471,3.0,3.205
27472,4.0,4.018
27473,4.0,2.773
27474,3.0,3.034
27475,3.0,3.023
27476,3.0,3.878
27477,4.0,3.99
27478,2.0,3.3
27479,5.0,3.948
27480,4.0,3.821
27481,4.0,3.337
27482,5.0,4.025
27483,5.0,3.441
27484,3.0,2.467
27485,4.0,3.918
27486,4.0,3.794
27487,3.0,3.09
27488,4.0,4.27
27489,5.0,3.923
27490,4.0,3.849
27491,4.0,3.534
27492,3.0,2.929
27493,4.0,2.986
27494,4.0,3.859
27495,4.0,3.328
27496,5.0,3.659
27497,5.0,3.464
27498,5.0,2.993
27499,3.0,3.88
27500,4.0,2.828
27501,5.0,3.213
27502,5.0,3.417
27503,3.0,3.533
27504,3.0,2.365
27505,4.0,2.66
27506,2.0,3.432
27507,3.0,3.215
27508,5.0,3.833
27509,5.0,3.72
27510,5.0,3.799
27511,5.0,4.191
27512,5.0,2.592
27513,5.0,4.231
27514,4.0,4.088
27515,3.0,3.067
27516,4.0,2.968
27517,4.0,3.517
27518,5.0,3.498
27519,1.0,3.463
27520,3.0,3.903
27521,3.0,3.901
27522,1.0,2.323
27523,5.0,3.141
27524,3.0,2.866
27525,4.0,3.475
27526,5.0,3.534
27527,5.0,3.578
27528,5.0,3.636
27529,5.0,3.252
27530,5.0,2.838
27531,4.0,4.454
27532,5.0,3.75
27533,3.0,2.927
27534,4.0,4.087
27535,4.0,2.783
27536,3.0,3.09
27537,3.0,3.418
27538,5.0,3.742
27539,5.0,3.819
27540,4.0,3.17
27541,4.0,4.3
27542,3.0,2.861
27543,3.0,3.06
27544,5.0,3.446
27545,4.0,3.556
27546,4.0,3.722
27547,4.0,3.97
27548,5.0,3.311
27549,5.0,3.608
27550,5.0,3.699
27551,4.0,3.313
27552,5.0,2.914
27553,5.0,4.105
27554,5.0,2.776
27555,5.0,3.404
27556,3.0,3.015
27557,4.0,3.417
27558,5.0,3.808
27559,3.0,3.819
27560,3.0,2.762
27561,3.0,3.073
27562,4.0,3.438
27563,2.0,3.884
27564,4.0,2.791
27565,5.0,3.418
27566,4.0,4.08
27567,4.0,3.632
27568,4.0,2.898
27569,4.0,3.83
27570,5.0,3.391
27571,5.0,3.899
27572,5.0,3.038
27573,5.0,4.251
27574,4.0,2.964
27575,4.0,3.377
27576,5.0,3.463
27577,3.0,3.844
27578,4.0,3.176
27579,5.0,4.048
27580,5.0,3.666
27581,5.0,3.554
27582,5.0,3.417
27583,3.0,3.023
27584,4.0,3.156
27585,5.0,3.999
27586,4.0,3.612
27587,3.0,3.053
27588,4.0,4.016
27589,4.0,3.562
27590,4.0,4.129
27591,5.0,4.022
27592,5.0,3.94
27593,4.0,3.35
27594,5.0,3.776
27595,4.0,3.901
27596,4.0,3.273
27597,3.0,3.803
27598,3.0,3.332
27599,5.0,4.548
27600,4.0,3.635
27601,4.0,3.729
27602,3.0,3.299
27603,2.0,3.938
27604,3.0,3.972
27605,3.0,3.469
27606,1.0,3.676
27607,5.0,4.078
27608,4.0,4.096
27609,4.0,4.258
27610,4.0,3.895
27611,4.0,4.259
27612,3.0,3.017
27613,4.0,3.576
27614,4.0,3.767
27615,1.0,3.238
27616,5.0,4.006
27617,4.0,3.589
27618,5.0,4.276
27619,4.0,3.643
27620,4.0,3.424
27621,4.0,4.144
27622,5.0,3.845
27623,1.0,4.116
27624,4.0,3.918
27625,4.0,4.35
27626,1.0,3.396
27627,5.0,4.303
27628,4.0,3.996
27629,4.0,4.091
27630,1.0,3.406
27631,3.0,3.886
27632,2.0,4.409
27633,3.0,3.394
27634,4.0,3.843
27635,4.0,3.477
27636,3.0,4.289
27637,2.0,3.071
27638,5.0,3.462
27639,5.0,4.329
27640,4.0,3.936
27641,4.0,3.944
27642,3.0,4.093
27643,4.0,3.643
27644,1.0,3.192
27645,4.0,2.897
27646,3.0,3.662
27647,5.0,4.127
27648,4.0,3.624
27649,4.0,4.126
27650,4.0,3.734
27651,5.0,4.264
27652,5.0,3.353
27653,5.0,4.11
27654,3.0,3.726
27655,5.0,4.268
27656,3.0,3.162
27657,3.0,4.038
27658,5.0,3.839
27659,5.0,3.357
27660,3.0,3.124
27661,2.0,4.007
27662,5.0,3.976
27663,2.0,2.791
27664,2.0,3.784
27665,5.0,4.024
27666,4.0,3.009
27667,4.0,3.52
27668,4.0,3.534
27669,5.0,3.873
27670,5.0,3.937
27671,5.0,3.411
27672,4.0,3.163
27673,4.0,3.549
27674,4.0,3.576
27675,2.0,2.938
27676,3.0,3.774
27677,5.0,3.812
27678,5.0,4.134
27679,4.0,3.681
27680,2.0,3.364
27681,4.0,3.853
27682,3.0,3.963
27683,4.0,3.625
27684,4.0,3.792
27685,5.0,3.399
27686,4.0,4.134
27687,4.0,3.836
27688,5.0,3.583
27689,5.0,3.321
27690,4.0,3.706
27691,3.0,3.921
27692,4.0,3.534
27693,5.0,3.255
27694,5.0,4.028
27695,5.0,4.057
27696,5.0,3.806
27697,5.0,3.951
27698,5.0,3.348
27699,5.0,3.501
27700,5.0,3.907
27701,4.0,3.375
27702,3.0,2.888
27703,5.0,3.933
27704,3.0,3.763
27705,5.0,3.733
27706,4.0,3.276
27707,4.0,3.841
27708,4.0,2.853
27709,3.0,3.224
27710,4.0,4.16
27711,5.0,4.427
27712,5.0,4.087
27713,5.0,4.079
27714,1.0,2.998
27715,5.0,3.827
27716,3.0,3.588
27717,5.0,3.908
27718,2.0,3.259
27719,3.0,3.605
27720,4.0,3.756
27721,3.0,3.315
27722,2.0,2.317
27723,5.0,4.295
27724,5.0,4.184
27725,5.0,3.577
27726,4.0,4.288
27727,5.0,4.319
27728,4.0,3.953
27729,4.0,3.356
27730,5.0,3.675
27731,5.0,3.464
27732,5.0,3.507
27733,4.0,3.895
27734,5.0,3.659
27735,4.0,3.645
27736,5.0,4.006
27737,4.0,4.259
27738,5.0,4.05
27739,4.0,3.949
27740,3.0,4.093
27741,4.0,3.556
27742,3.0,3.762
27743,5.0,4.311
27744,5.0,4.011
27745,5.0,4.51
27746,5.0,3.424
27747,3.0,3.891
27748,5.0,3.578
27749,3.0,3.478
27750,5.0,3.549
27751,5.0,4.297
27752,5.0,3.658
27753,3.0,3.192
27754,2.0,2.921
27755,5.0,4.348
27756,5.0,4.09
27757,5.0,4.245
27758,2.0,3.105
27759,5.0,3.938
27760,3.0,3.397
27761,5.0,3.887
27762,4.0,3.296
27763,4.0,3.629
27764,4.0,2.989
27765,5.0,4.042
27766,5.0,3.954
27767,4.0,3.616
27768,4.0,3.862
27769,5.0,4.012
27770,2.0,3.688
27771,4.0,3.657
27772,4.0,3.867
27773,5.0,3.69
27774,5.0,3.991
27775,2.0,3.958
27776,2.0,3.872
27777,3.0,3.565
27778,4.0,3.299
27779,4.0,3.579
27780,4.0,3.718
27781,4.0,3.44
27782,4.0,3.93
27783,4.0,3.772
27784,3.0,2.662
27785,3.0,3.44
27786,4.0,4.324
27787,2.0,3.18
27788,4.0,3.993
27789,4.0,4.046
27790,4.0,3.567
27791,4.0,4.441
27792,3.0,3.501
27793,3.0,3.969
27794,3.0,3.512
27795,5.0,4.118
27796,4.0,4.361
27797,4.0,3.653
27798,5.0,4.314
27799,3.0,3.32
27800,3.0,3.949
27801,5.0,3.839
27802,4.0,4.317
27803,4.0,4.033
27804,5.0,3.945
27805,4.0,4.025
27806,3.0,3.881
27807,4.0,4.005
27808,3.0,3.417
27809,3.0,3.842
27810,3.0,3.417
27811,3.0,3.78
27812,4.0,3.603
27813,2.0,3.705
27814,3.0,4.068
27815,3.0,4.332
27816,5.0,3.922
27817,4.0,3.972
27818,4.0,4.057
27819,4.0,4.105
27820,3.0,3.736
27821,3.0,3.492
27822,3.0,3.744
27823,3.0,4.21
27824,3.0,3.564
27825,3.0,3.549
27826,5.0,3.736
27827,5.0,3.715
27828,2.0,2.882
27829,2.0,3.348
27830,3.0,3.511
27831,4.0,3.738
27832,2.0,3.516
27833,4.0,4.351
27834,3.0,4.076
27835,4.0,4.114
27836,4.0,3.856
27837,4.0,3.218
27838,4.0,4.334
27839,4.0,3.605
27840,4.0,4.166
27841,3.0,3.343
27842,5.0,4.504
27843,3.0,3.322
27844,4.0,4.044
27845,5.0,3.822
27846,3.0,3.437
27847,3.0,3.978
27848,3.0,3.637
27849,3.0,2.831
27850,3.0,3.6
27851,5.0,4.174
27852,2.0,2.574
27853,4.0,4.109
27854,3.0,2.718
27855,4.0,4.084
27856,3.0,3.634
27857,3.0,3.561
27858,2.0,3.816
27859,4.0,3.765
27860,2.0,3.543
27861,4.0,3.375
27862,4.0,3.86
27863,5.0,4.541
27864,3.0,3.296
27865,4.0,3.813
27866,3.0,3.878
27867,3.0,4.05
27868,4.0,3.629
27869,5.0,4.449
27870,4.0,3.237
27871,5.0,3.395
27872,5.0,3.999
27873,4.0,3.78
27874,4.0,3.624
27875,4.0,3.548
27876,5.0,4.282
27877,5.0,4.055
27878,4.0,3.833
27879,4.0,2.8
27880,5.0,4.031
27881,3.0,3.307
27882,3.0,3.356
27883,2.0,4.013
27884,5.0,3.869
27885,3.0,2.727
27886,5.0,3.814
27887,5.0,4.285
27888,5.0,4.208
27889,5.0,3.28
27890,5.0,3.492
27891,5.0,3.697
27892,3.0,3.749
27893,5.0,4.305
27894,5.0,3.616
27895,4.0,4.16
27896,5.0,2.915
27897,3.0,3.871
27898,5.0,3.575
27899,4.0,4.512
27900,3.0,2.768
27901,4.0,2.884
27902,5.0,3.659
27903,3.0,4.0
27904,3.0,3.468
27905,5.0,3.71
27906,5.0,3.976
27907,5.0,4.037
27908,5.0,4.062
27909,4.0,3.599
27910,5.0,4.241
27911,3.0,3.946
27912,4.0,3.947
27913,5.0,3.889
27914,3.0,4.032
27915,4.0,3.09
27916,5.0,3.803
27917,4.0,3.451
27918,5.0,4.348
27919,5.0,4.015
27920,3.0,2.483
27921,5.0,4.203
27922,4.0,4.096
27923,4.0,3.793
27924,5.0,3.883
27925,1.0,3.193
27926,3.0,4.025
27927,3.0,3.69
27928,4.0,3.389
27929,5.0,3.467
27930,4.0,3.732
27931,2.0,3.486
27932,5.0,4.067
27933,5.0,3.082
27934,2.0,3.123
27935,2.0,3.17
27936,5.0,4.309
27937,1.0,2.625
27938,4.0,3.98
27939,4.0,4.143
27940,5.0,4.175
27941,5.0,3.957
27942,5.0,3.857
27943,4.0,3.6
27944,5.0,3.821
27945,5.0,3.544
27946,3.0,3.58
27947,5.0,3.791
27948,5.0,3.636
27949,5.0,3.955
27950,4.0,2.527
27951,5.0,4.264
27952,3.0,4.273
27953,5.0,3.636
27954,3.0,3.519
27955,5.0,3.307
27956,3.0,2.81
27957,5.0,4.023
27958,3.0,4.16
27959,4.0,3.551
27960,2.0,3.127
27961,5.0,4.009
27962,5.0,3.945
27963,5.0,3.617
27964,3.0,3.271
27965,5.0,4.233
27966,1.0,3.78
27967,3.0,4.014
27968,3.0,3.383
27969,5.0,4.459
27970,3.0,2.62
27971,5.0,4.049
27972,4.0,3.954
27973,5.0,3.758
27974,3.0,3.224
27975,5.0,3.765
27976,3.0,3.703
27977,5.0,3.478
27978,4.0,4.261
27979,2.0,3.503
27980,5.0,4.056
27981,3.0,2.925
27982,3.0,3.459
27983,3.0,2.622
27984,5.0,3.449
27985,5.0,3.922
27986,5.0,3.903
27987,3.0,3.649
27988,3.0,4.006
27989,5.0,3.935
27990,2.0,2.379
27991,3.0,3.347
27992,4.0,3.584
27993,5.0,3.94
27994,4.0,3.555
27995,4.0,3.794
27996,3.0,3.026
27997,4.0,3.661
27998,5.0,3.813
27999,3.0,3.529
28000,3.0,3.927
28001,4.0,2.437
28002,5.0,4.007
28003,5.0,4.232
28004,4.0,3.656
28005,3.0,3.399
28006,2.0,2.912
28007,4.0,3.425
28008,5.0,3.647
28009,3.0,3.743
28010,4.0,3.081
28011,4.0,3.125
28012,4.0,3.65
28013,3.0,4.277
28014,4.0,4.293
28015,3.0,3.489
28016,4.0,4.103
28017,2.0,3.064
28018,4.0,3.426
28019,4.0,3.676
28020,4.0,3.903
28021,5.0,4.483
28022,2.0,4.198
28023,4.0,4.018
28024,4.0,3.074
28025,4.0,3.443
28026,4.0,4.255
28027,1.0,3.855
28028,4.0,3.18
28029,5.0,3.294
28030,4.0,4.0
28031,4.0,3.768
28032,4.0,3.928
28033,4.0,2.595
28034,4.0,4.133
28035,4.0,2.798
28036,5.0,3.906
28037,4.0,3.914
28038,4.0,3.805
28039,5.0,4.066
28040,3.0,3.367
28041,5.0,4.133
28042,3.0,3.999
28043,2.0,2.766
28044,3.0,2.863
28045,3.0,2.807
28046,2.0,3.228
28047,4.0,4.31
28048,4.0,4.004
28049,4.0,3.174
28050,2.0,3.275
28051,3.0,3.823
28052,3.0,3.781
28053,4.0,3.136
28054,4.0,3.377
28055,3.0,3.386
28056,4.0,3.571
28057,4.0,3.955
28058,4.0,3.972
28059,4.0,3.61
28060,4.0,3.808
28061,4.0,3.521
28062,4.0,4.029
28063,2.0,2.903
28064,4.0,3.378
28065,4.0,3.445
28066,2.0,2.924
28067,3.0,3.802
28068,4.0,4.046
28069,4.0,3.549
28070,4.0,3.228
28071,4.0,3.398
28072,5.0,4.207
28073,5.0,4.185
28074,3.0,2.983
28075,4.0,3.819
28076,3.0,3.965
28077,3.0,3.394
28078,4.0,3.983
28079,3.0,3.203
28080,4.0,3.602
28081,4.0,3.52
28082,3.0,3.686
28083,4.0,3.856
28084,2.0,3.479
28085,4.0,3.515
28086,3.0,3.78
28087,4.0,3.345
28088,5.0,4.513
28089,3.0,3.727
28090,2.0,3.988
28091,3.0,3.587
28092,5.0,3.844
28093,4.0,3.888
28094,4.0,3.662
28095,3.0,4.12
28096,4.0,2.622
28097,4.0,3.996
28098,4.0,3.371
28099,4.0,3.741
28100,4.0,2.643
28101,5.0,3.509
28102,4.0,3.4
28103,3.0,3.758
28104,5.0,3.691
28105,4.0,3.436
28106,4.0,3.331
28107,4.0,3.256
28108,5.0,4.102
28109,5.0,3.873
28110,3.0,3.645
28111,4.0,4.008
28112,5.0,4.082
28113,4.0,2.824
28114,4.0,3.699
28115,2.0,2.935
28116,3.0,3.343
28117,4.0,4.197
28118,5.0,4.299
28119,4.0,3.305
28120,4.0,4.256
28121,4.0,3.685
28122,3.0,3.755
28123,3.0,3.411
28124,4.0,3.747
28125,4.0,4.103
28126,3.0,3.025
28127,5.0,3.407
28128,4.0,3.71
28129,5.0,3.924
28130,2.0,3.684
28131,4.0,4.019
28132,4.0,3.895
28133,1.0,3.888
28134,3.0,3.298
28135,2.0,3.436
28136,4.0,3.551
28137,4.0,3.165
28138,3.0,2.624
28139,4.0,3.045
28140,4.0,4.16
28141,4.0,4.103
28142,3.0,3.737
28143,4.0,4.133
28144,2.0,4.068
28145,2.0,3.922
28146,3.0,4.027
28147,3.0,4.173
28148,5.0,3.409
28149,3.0,2.432
28150,4.0,4.012
28151,3.0,4.008
28152,2.0,3.736
28153,2.0,3.106
28154,4.0,4.093
28155,3.0,3.374
28156,4.0,4.05
28157,2.0,3.961
28158,3.0,4.068
28159,5.0,4.007
28160,3.0,3.362
28161,5.0,3.922
28162,2.0,3.661
28163,5.0,3.113
28164,3.0,4.009
28165,3.0,3.721
28166,2.0,3.775
28167,4.0,3.983
28168,4.0,3.905
28169,5.0,3.592
28170,5.0,3.914
28171,4.0,3.866
28172,2.0,3.709
28173,3.0,3.404
28174,3.0,3.866
28175,5.0,4.517
28176,5.0,3.188
28177,5.0,4.471
28178,1.0,3.983
28179,3.0,3.625
28180,4.0,3.425
28181,3.0,4.154
28182,3.0,3.8
28183,4.0,3.68
28184,4.0,4.057
28185,5.0,3.788
28186,2.0,3.673
28187,3.0,3.749
28188,1.0,3.975
28189,3.0,3.915
28190,4.0,3.832
28191,3.0,4.078
28192,2.0,4.038
28193,5.0,3.825
28194,3.0,3.172
28195,4.0,3.226
28196,5.0,3.698
28197,1.0,3.472
28198,1.0,3.593
28199,3.0,3.331
28200,5.0,3.976
28201,4.0,4.287
28202,4.0,3.713
28203,4.0,3.832
28204,5.0,3.766
28205,1.0,3.246
28206,2.0,4.183
28207,3.0,3.889
28208,4.0,3.619
28209,3.0,3.384
28210,3.0,3.957
28211,5.0,4.047
28212,5.0,4.096
28213,5.0,4.157
28214,2.0,3.981
28215,4.0,4.061
28216,4.0,4.325
28217,3.0,3.038
28218,4.0,3.888
28219,3.0,3.882
28220,4.0,4.496
28221,4.0,3.766
28222,4.0,3.67
28223,3.0,2.912
28224,4.0,4.118
28225,4.0,4.056
28226,3.0,3.269
28227,4.0,3.627
28228,2.0,3.552
28229,3.0,2.476
28230,1.0,4.089
28231,5.0,4.089
28232,3.0,3.774
28233,4.0,3.973
28234,4.0,3.542
28235,1.0,4.023
28236,2.0,3.62
28237,5.0,3.79
28238,5.0,4.153
28239,5.0,4.266
28240,5.0,4.249
28241,5.0,2.896
28242,4.0,3.405
28243,4.0,3.321
28244,2.0,2.975
28245,1.0,2.764
28246,4.0,4.489
28247,5.0,4.081
28248,1.0,3.868
28249,4.0,3.316
28250,3.0,3.456
28251,4.0,3.425
28252,5.0,4.431
28253,3.0,3.181
28254,3.0,3.641
28255,5.0,3.63
28256,4.0,2.887
28257,5.0,3.554
28258,3.0,3.554
28259,2.0,2.829
28260,5.0,4.158
